4,433.012702,150.000000,30.600000,597,1,1,0
4,433.012702,35.000000,35.700000,288,1,1,1
4,866.025404,150.000000,30.600000,642,1,1,2
4,866.025404,35.000000,35.700000,774,0,1,3
4,433.012702,150.000000,30.600000,497,0,2,0
4,866.025404,150.000000,30.600000,556,0,2,1
4,433.012702,35.000000,35.700000,461,0,2,2
4,866.025404,35.000000,35.700000,544,0,2,3
4,433.012702,35.000000,35.700000,569,0,3,0
4,866.025404,150.000000,30.600000,598,0,3,1
4,433.012702,150.000000,30.600000,429,0,3,2
4,866.025404,35.000000,35.700000,605,0,3,3
4,866.025404,150.000000,30.600000,568,0,4,0
4,433.012702,35.000000,35.700000,464,0,4,1
4,433.012702,150.000000,30.600000,442,0,4,2
4,866.025404,35.000000,35.700000,627,0,4,3
4,433.012702,150.000000,30.600000,353,0,5,0
4,433.012702,35.000000,35.700000,462,0,5,1
4,866.025404,35.000000,35.700000,844,0,5,2
4,866.025404,150.000000,30.600000,635,1,5,3
4,866.025404,150.000000,30.600000,489,0,6,0
4,866.025404,35.000000,35.700000,723,1,6,1
4,433.012702,35.000000,35.700000,457,0,6,2
4,433.012702,150.000000,30.600000,453,0,6,3
4,433.012702,35.000000,35.700000,565,0,7,0
4,433.012702,150.000000,30.600000,376,0,7,1
4,866.025404,35.000000,35.700000,672,0,7,2
4,866.025404,150.000000,30.600000,575,0,7,3
4,866.025404,150.000000,30.600000,524,0,8,0
4,433.012702,35.000000,35.700000,529,0,8,1
4,866.025404,35.000000,35.700000,566,0,8,2
4,433.012702,150.000000,30.600000,340,1,8,3
4,433.012702,150.000000,30.600000,379,1,9,0
4,866.025404,35.000000,35.700000,588,0,9,1
4,433.012702,35.000000,35.700000,539,0,9,2
4,866.025404,150.000000,30.600000,495,0,9,3
4,433.012702,35.000000,35.700000,545,1,10,0
4,433.012702,150.000000,30.600000,495,0,10,1
4,866.025404,150.000000,30.600000,605,0,10,2
4,866.025404,35.000000,35.700000,613,0,10,3
4,433.012702,150.000000,30.600000,482,0,11,0
4,433.012702,35.000000,35.700000,545,0,11,1
4,866.025404,35.000000,35.700000,569,0,11,2
4,866.025404,150.000000,30.600000,555,1,11,3
4,866.025404,35.000000,35.700000,636,0,12,0
4,433.012702,150.000000,30.600000,416,0,12,1
4,866.025404,150.000000,30.600000,680,0,12,2
4,433.012702,35.000000,35.700000,541,0,12,3
4,433.012702,35.000000,35.700000,550,0,13,0
4,866.025404,150.000000,30.600000,784,0,13,1
4,866.025404,35.000000,35.700000,779,0,13,2
4,433.012702,150.000000,30.600000,462,0,13,3
4,433.012702,150.000000,30.600000,595,0,14,0
4,866.025404,150.000000,30.600000,644,0,14,1
4,866.025404,35.000000,35.700000,670,0,14,2
4,433.012702,35.000000,35.700000,473,0,14,3
4,433.012702,35.000000,35.700000,572,0,15,0
4,433.012702,150.000000,30.600000,378,0,15,1
4,866.025404,150.000000,30.600000,658,1,15,2
4,866.025404,35.000000,35.700000,581,1,15,3
4,433.012702,150.000000,30.600000,409,0,16,0
4,866.025404,35.000000,35.700000,718,0,16,1
4,433.012702,35.000000,35.700000,507,0,16,2
4,866.025404,150.000000,30.600000,610,0,16,3
4,433.012702,35.000000,35.700000,477,0,17,0
4,866.025404,150.000000,30.600000,611,0,17,1
4,866.025404,35.000000,35.700000,773,0,17,2
4,433.012702,150.000000,30.600000,465,0,17,3
4,866.025404,150.000000,30.600000,728,0,18,0
4,433.012702,35.000000,35.700000,535,0,18,1
4,433.012702,150.000000,30.600000,437,0,18,2
4,866.025404,35.000000,35.700000,660,1,18,3
4,433.012702,150.000000,30.600000,438,0,19,0
4,866.025404,150.000000,30.600000,523,0,19,1
4,433.012702,35.000000,35.700000,469,0,19,2
4,866.025404,35.000000,35.700000,636,0,19,3
4,433.012702,150.000000,30.600000,388,0,20,0
4,866.025404,35.000000,35.700000,741,1,20,1
4,433.012702,35.000000,35.700000,473,0,20,2
4,866.025404,150.000000,30.600000,791,0,20,3
